id,values
54113,-4.0
54114,-6.0
54115,-7.6
54116,11.5
54117,-7.9
54118,-7.9
54119,-8.1
54120,-8.1
54121,-7.9
54122,-7.8
54123,11.3
54124,-8.8
54125,-9.9
54126,-9.8
54127,-10.4
54128,-9.8
54129,-9.7
54130,12.2
54131,-5.1
54132,-4.2
54133,-4.1
54134,-3.5
54135,-4.1
54136,-4.5
54137,-5.7
54138,-6.4
54139,-6.5
54140,-6.3
54141,12.8
54142,-5.8
54143,-5.7
54144,-4.9
54145,-4.3
54146,-4.3
54147,-3.6
54148,-2.2
54149,-1.8
54150,16.3
54151,17.0
54152,17.1
54153,17.1
54154,17.6
54155,-0.1
54156,0.2
54157,19.5
54158,19.7
54159,0.9
54160,1.4
54161,1.2
54162,0.6
54163,0.5
54164,-3.0
54165,-6.6
54166,12.8
54167,-6.6
54168,-6.7
54169,-7.8
54170,-9.2
54171,-9.9
54172,-10.3
54173,-10.7
54174,-11.2
54175,-11.8
54176,7.4
54177,-12.0
54178,-12.0
54179,-11.4
54180,8.4
54181,-10.0
54182,9.9
54183,10.6
54184,10.9
54185,-9.3
54186,-10.6
54187,-11.4
54188,7.5
54189,-12.3
54190,-12.3
54191,-12.7
54192,-12.7
54193,-12.8
54194,6.9
54195,-13.5
54196,-14.1
54197,-13.5
54198,-13.9
54199,-13.6
54200,-13.7
54201,-13.5
54202,-13.2
54203,-12.8
54204,6.6
54205,-12.7
54206,-12.9
54207,-13.3
54208,5.7
54209,-13.7
54210,5.4
54211,5.5
54212,-13.8
54213,-14.0
54214,5.0
54215,4.7
54216,4.5
54217,-14.8
54218,-15.1
54219,3.9
54220,-15.3
54221,3.8
54222,-15.7
54223,-16.0
54224,-16.1
54225,-15.9
54226,4.2
54227,4.7
54228,4.7
54229,4.7
54230,-14.2
54231,-14.2
54232,-14.2
54233,-15.2
54234,-16.5
54235,-16.4
54236,2.9
54237,-16.9
54238,-17.5
54239,-17.6
54240,-18.3
54241,-18.1
54242,-17.5
54243,-18.1
54244,2.1
54245,2.6
54246,2.4
54247,-16.6
54248,-16.2
54249,2.4
54250,-16.3
54251,-15.2
54252,-15.1
54253,4.5
54254,-14.0
54255,5.3
54256,-13.8
54257,-14.7
54258,4.0
54259,-15.7
54260,-16.1
54261,-17.2
54262,-17.9
54263,-17.9
54264,-18.3
54265,-18.0
54266,-17.9
54267,-17.7
54268,-17.6
54269,-17.4
54270,-16.8
54271,-17.1
54272,-16.0
54273,-15.2
54274,-13.9
54275,-13.8
54276,-13.0
54277,6.7
54278,-11.7
54279,8.1
54280,-11.1
54281,7.2
54282,4.4
54283,-15.0
54284,-13.8
54285,-14.2
54286,5.3
54287,-13.8
54288,-13.8
54289,-13.9
54290,-14.4
54291,-13.1
54292,5.8
54293,4.8
54294,-14.3
54295,-14.2
54296,-12.7
54297,-12.4
54298,-11.6
54299,-8.9
54300,-6.4
54301,-11.2
54302,-9.1
54303,-8.5
54304,-8.9
54305,-9.9
54306,10.1
54307,-8.8
54308,-8.0
54309,11.6
54310,-7.7
54311,-8.2
54312,-7.8
54313,-7.4
54314,-7.4
54315,11.4
54316,-9.2
54317,-9.7
54318,-9.4
54319,-8.9
54320,-7.9
54321,-7.2
54322,12.9
54323,-5.0
54324,-5.1
54325,-5.8
54326,-6.1
54327,-6.0
54328,12.7
54329,12.3
54330,13.9
54331,-3.4
54332,-2.2
54333,-2.6
54334,-2.4
54335,-2.8
54336,-3.3
54337,-3.4
54338,-3.5
54339,-3.2
54340,15.8
54341,-3.4
54342,16.4
54343,-2.6
54344,-3.0
54345,-3.0
54346,-2.3
54347,-1.4
54348,-1.6
54349,-1.4
54350,-1.4
54351,-1.3
54352,-1.4
54353,-1.5
54354,-1.9
54355,17.1
54356,17.2
54357,-2.0
54358,-2.1
54359,-1.4
54360,18.1
54361,-2.0
54362,-2.9
54363,16.3
54364,16.3
54365,-2.6
54366,-2.4
54367,-2.8
54368,-2.9
54369,-3.1
54370,-2.8
54371,-2.6
54372,-2.5
54373,16.9
54374,-2.4
54375,-2.5
54376,16.8
54377,-2.4
54378,-2.4
54379,-2.4
54380,-2.2
54381,-1.8
54382,-2.5
54383,-2.6
54384,-3.2
54385,-3.9
54386,14.8
54387,-4.8
54388,-4.8
54389,-4.8
54390,14.3
54391,-5.1
54392,-4.9
54393,-4.8
54394,15.0
54395,-3.8
54396,-3.1
54397,-2.5
54398,-2.0
54399,18.2
54400,17.9
54401,-2.1
54402,-2.8
54403,16.3
54404,16.5
54405,-2.4
54406,-2.0
54407,-2.0
54408,17.2
54409,-1.6
54410,-1.1
54411,18.7
54412,-1.2
54413,17.4
54414,17.3
54415,17.4
54416,-1.8
54417,-1.7
54418,-1.7
54419,-1.5
54420,17.9
54421,18.1
54422,-1.4
54423,-1.1
54424,-1.1
54425,-1.1
54426,18.2
54427,-1.1
54428,-1.0
54429,-0.8
54430,-0.6
54431,19.0
54432,-0.2
54433,0.0
54434,19.0
54435,-0.3
54436,-0.6
54437,-0.5
54438,19.4
54439,0.1
54440,0.9
54441,1.4
54442,1.8
54443,1.5
54444,1.8
54445,0.8
54446,0.3
54447,1.1
54448,1.7
54449,2.1
54450,1.9
54451,1.7
54452,1.6
54453,1.4
54454,20.6
54455,1.3
54456,1.4
54457,1.4
54458,1.0
54459,0.8
54460,0.5
54461,19.4
54462,0.1
54463,18.9
54464,18.9
54465,-0.2
54466,0.3
54467,22.3
54468,2.1
54469,3.3
54470,22.6
54471,3.6
54472,21.8
54473,20.8
54474,0.3
54475,0.0
54476,0.5
54477,20.0
54478,1.4
54479,20.8
54480,1.2
54481,0.4
54482,19.9
54483,-0.3
54484,18.6
54485,-0.5
54486,18.3
54487,-1.2
54488,-1.2
54489,-0.8
54490,-0.6
54491,0.7
54492,1.4
54493,20.2
54494,1.2
54495,2.1
54496,21.7
54497,20.2
54498,0.5
54499,0.0
54500,-0.6
54501,-0.2
54502,0.2
54503,0.9
54504,0.8
54505,1.5
54506,20.7
54507,0.9
54508,-0.5
54509,1.3
54510,1.5
54511,1.5
54512,2.8
54513,2.0
54514,2.4
54515,3.2
54516,3.6
54517,23.1
54518,3.4
54519,5.1
54520,5.2
54521,4.3
54522,4.1
54523,4.0
54524,3.9
54525,23.1
54526,3.0
54527,2.0
54528,21.2
54529,22.1
54530,22.6
54531,21.3
54532,1.2
54533,19.6
54534,2.2
54535,0.6
54536,0.0
54537,0.3
54538,19.4
54539,0.4
54540,1.3
54541,4.2
54542,5.2
54543,4.0
54544,2.8
54545,3.6
54546,22.3
54547,3.1
54548,21.3
54549,20.3
54550,21.5
54551,2.1
54552,2.3
54553,2.0
54554,1.9
54555,2.0
54556,21.1
54557,2.0
54558,2.2
54559,2.2
54560,2.0
54561,1.8
54562,2.1
54563,21.8
54564,2.6
54565,2.8
54566,22.0
54567,2.7
54568,2.7
54569,2.6
54570,2.4
54571,2.2
54572,1.9
54573,1.4
54574,20.7
54575,0.2
54576,-1.0
54577,-1.8
54578,-3.4
54579,-4.9
54580,-5.9
54581,-7.0
54582,-7.8
54583,-8.0
54584,-8.4
54585,-8.6
54586,-8.6
54587,-8.5
54588,-8.3
54589,-8.2
54590,-8.0
54591,-7.9
54592,-7.8
54593,-8.0
54594,-8.5
54595,-8.6
54596,-8.4
54597,-8.5
54598,-8.5
54599,-8.3
54600,-8.3
54601,-7.7
54602,12.1
54603,-7.5
54604,-8.4
54605,11.3
54606,-7.6
54607,-8.1
54608,11.4
54609,-7.2
54610,-6.4
54611,-6.0
54612,14.2
54613,-4.5
54614,-4.6
54615,-3.4
54616,-4.2
54617,-5.3
54618,13.1
54619,-6.0
54620,-7.2
54621,-7.2
54622,-6.8
54623,-7.4
54624,-7.5
54625,-7.5
54626,-7.2
54627,-7.0
54628,-6.9
54629,-6.5
54630,-6.3
54631,-6.5
54632,-7.0
54633,-6.5
54634,-4.6
54635,-2.8
54636,-0.9
54637,0.4
54638,-0.9
54639,-0.1
54640,18.9
54641,-1.6
54642,17.3
54643,-2.1
54644,17.0
54645,-2.9
54646,-3.2
54647,16.1
54648,-4.1
54649,-4.8
54650,-5.1
54651,14.2
54652,-5.2
54653,13.5
54654,-5.1
54655,-4.5
54656,-4.6
54657,-4.5
54658,-2.9
54659,-0.3
54660,1.8
54661,2.7
54662,0.5
54663,-0.4
54664,-1.1
54665,-1.2
54666,16.4
54667,-3.5
54668,-4.5
54669,-5.4
54670,-4.8
54671,-5.3
54672,-5.1
54673,-5.8
54674,-7.4
54675,11.1
54676,-8.0
54677,11.8
54678,-8.3
54679,-8.2
54680,12.7
54681,-7.4
54682,-6.4
54683,14.1
54684,-4.0
54685,-4.7
54686,-5.1
54687,-6.0
54688,12.9
54689,-7.2
54690,-8.2
54691,-7.9
54692,-7.8
54693,-7.6
54694,-7.0
54695,-7.8
54696,11.1
54697,-8.1
54698,-8.7
54699,-8.2
54700,-8.8
54701,9.3
54702,-9.1
54703,9.0
54704,-11.0
54705,-10.1
54706,-9.4
54707,-8.2
54708,-5.1
54709,-5.8
54710,-7.0
54711,-7.2
54712,-7.4
54713,-7.8
54714,-8.4
54715,-7.6
54716,11.0
54717,10.9
54718,-8.2
54719,-7.7
54720,-7.9
54721,-8.0
54722,-7.5
54723,-7.0
54724,-7.3
54725,-7.8
54726,-7.3
54727,-7.7
54728,-8.0
54729,-6.8
54730,13.4
54731,-4.3
54732,-3.9
54733,-3.7
54734,-4.3
54735,-4.0
54736,-4.8
54737,-5.2
54738,-6.1
54739,-5.9
54740,-5.9
54741,13.1
54742,-6.4
54743,-6.1
54744,-6.7
54745,12.5
54746,12.0
54747,-7.6
54748,-8.0
54749,-8.5
54750,-8.6
54751,-8.0
54752,-7.5
54753,-6.2
54754,13.3
54755,-4.8
54756,17.9
54757,-3.7
54758,16.4
54759,-3.8
54760,-4.3
54761,-4.9
54762,14.5
54763,13.8
54764,-4.5
54765,-3.8
54766,-4.7
54767,-5.3
54768,-5.1
54769,-4.8
54770,-5.1
54771,-5.0
54772,-5.2
54773,-5.0
54774,-4.8
54775,-4.8
54776,-4.9
54777,14.2
54778,-5.3
54779,-5.2
54780,-5.0
54781,-4.5
54782,-4.4
54783,-4.6
54784,-5.0
54785,-4.8
54786,14.4
54787,14.5
54788,-4.9
54789,-4.6
54790,-4.2
54791,15.1
54792,-5.0
54793,-5.3
54794,-5.2
54795,-5.6
54796,-5.8
54797,-6.0
54798,-6.1
54799,14.3
54800,-4.8
54801,-4.8
54802,-4.7
54803,-3.9
54804,-4.5
54805,-3.8
54806,-3.2
54807,-3.1
54808,-2.5
54809,17.7
54810,-1.6
54811,18.6
54812,19.3
54813,-0.1
54814,-0.1
54815,-0.1
54816,0.1
54817,0.2
54818,0.1
54819,0.0
54820,0.5
54821,0.6
54822,0.3
54823,-0.3
54824,19.2
54825,-0.2
54826,-0.4
54827,-0.1
54828,0.5
54829,0.9
54830,1.1
54831,1.8
54832,2.2
54833,21.7
54834,2.2
54835,2.2
54836,1.9
54837,20.2
54838,20.9
54839,-1.0
54840,-0.9
54841,-1.1
54842,-1.5
54843,-1.8
54844,-2.0
54845,-2.0
54846,-2.1
54847,-2.1
54848,-2.2
54849,-2.3
54850,-2.2
54851,18.1
54852,-0.7
54853,-0.8
54854,-0.3
54855,0.4
54856,-0.8
54857,-0.6
54858,-1.6
54859,17.2
54860,-2.5
54861,-2.1
54862,-2.1
54863,-2.2
54864,-2.8
54865,-2.3
54866,-2.9
54867,-3.2
54868,16.7
54869,16.6
54870,15.9
54871,15.8
54872,-2.9
54873,-3.4
54874,-1.6
54875,-0.3
54876,0.8
54877,-0.1
54878,0.2
54879,0.5
54880,-1.7
54881,-1.3
54882,-3.2
54883,-3.7
54884,-3.5
54885,-2.4
54886,-3.5
54887,-3.6
54888,16.9
54889,-3.0
54890,-3.8
54891,-3.5
54892,-4.6
54893,-4.8
54894,-4.4
54895,-3.9
54896,-4.6
54897,-4.3
54898,-2.0
54899,-2.1
54900,-1.2
54901,0.4
54902,-1.2
54903,-0.9
54904,-1.8
54905,-0.3
54906,0.8
54907,2.0
54908,2.5
54909,2.6
54910,2.8
54911,22.4
54912,3.0
54913,2.8
54914,2.2
54915,2.3
54916,2.2
54917,2.1
54918,21.6
54919,2.4
54920,2.8
54921,3.0
54922,3.2
54923,3.1
54924,3.0
54925,22.3
54926,2.6
54927,1.7
54928,21.3
54929,1.9
54930,1.7
54931,1.4
54932,1.6
54933,1.7
54934,21.4
54935,1.7
54936,1.2
54937,1.4
54938,2.0
54939,1.8
54940,20.7
54941,1.6
54942,1.6
54943,1.3
54944,1.2
54945,1.2
54946,1.0
54947,20.5
54948,1.2
54949,1.0
54950,0.8
54951,-0.3
54952,-0.9
54953,-0.6
54954,-0.9
54955,-2.0
54956,-3.4
54957,-3.7
54958,-4.2
54959,-4.5
54960,-5.0
54961,13.8
54962,13.1
54963,-6.8
54964,-7.0
54965,-7.2
54966,-7.7
54967,-8.1
54968,-8.6
54969,-8.3
54970,-6.5
54971,-4.9
54972,-4.0
54973,-3.2
54974,-4.1
54975,-4.6
54976,-5.0
54977,-6.5
54978,-6.9
54979,-7.1
54980,-7.5
54981,-7.8
54982,-7.3
54983,-7.8
54984,-7.6
54985,-7.8
54986,11.7
54987,-8.0
54988,-8.5
54989,-8.4
54990,-8.6
54991,10.1
54992,-9.6
54993,-8.5
54994,-7.9
54995,-6.2
54996,-6.1
54997,-4.6
54998,13.6
54999,-6.3
55000,-7.1
55001,-6.5
55002,-6.7
55003,-7.0
55004,-7.3
55005,-5.2
55006,-5.4
55007,14.0
55008,16.5
55009,19.2
55010,0.1
55011,-0.5
55012,19.6
55013,0.7
55014,-0.3
55015,-1.0
55016,19.2
55017,-0.3
55018,0.1
55019,1.3
55020,2.1
55021,3.0
55022,3.7
55023,2.8
55024,2.6
55025,-2.8
55026,16.2
55027,-1.0
55028,-0.1
55029,-1.0
55030,-0.6
55031,18.9
55032,-0.9
55033,-2.2
55034,-5.0
55035,-5.8
55036,-6.1
55037,-6.1
55038,-2.7
55039,-2.3
55040,-2.6
55041,-3.0
55042,-2.3
55043,-1.4
55044,-0.6
55045,-1.2
55046,18.3
55047,18.5
55048,-1.3
55049,-2.2
55050,-2.8
55051,-3.2
55052,-2.5
55053,20.9
55054,1.0
55055,2.8
55056,22.8
55057,3.3
55058,3.5
55059,22.5
55060,3.5
55061,3.0
55062,3.8
55063,4.4
55064,4.0
55065,3.2
55066,23.9
55067,5.5
55068,6.5
55069,6.7
55070,6.5
55071,6.4
55072,6.3
55073,6.4
55074,25.4
55075,4.4
55076,4.2
55077,3.0
55078,3.2
55079,3.0
55080,2.6
55081,21.2
55082,24.3
55083,6.8
55084,24.1
55085,23.9
55086,23.1
55087,5.7
55088,5.1
55089,4.8
55090,6.0
55091,5.9
55092,5.8
55093,5.5
55094,4.6
55095,3.8
55096,1.8
55097,1.9
55098,21.3
55099,2.6
55100,3.2
55101,3.4
55102,3.2
55103,3.1
55104,3.2
55105,3.1
55106,3.2
55107,22.6
55108,2.5
55109,1.4
55110,20.5
55111,1.8
55112,1.6
55113,1.7
55114,1.6
55115,1.5
55116,20.2
55117,20.4
55118,0.9
55119,1.6
55120,1.6
55121,20.9
55122,20.9
55123,1.7
55124,1.0
55125,0.2
55126,0.0
55127,-0.5
55128,18.2
55129,-1.6
55130,17.3
55131,-2.3
55132,-2.5
55133,-3.2
55134,-3.0
55135,-2.9
55136,-3.5
55137,-4.2
55138,-3.1
55139,-1.7
55140,-0.8
55141,-0.6
55142,0.1
55143,1.3
55144,1.4
55145,1.2
55146,0.2
55147,-0.4
55148,-0.7
55149,0.2
55150,0.6
55151,0.5
55152,0.3
55153,0.0
55154,-0.5
55155,20.6
55156,0.6
55157,1.9
55158,2.0
55159,2.2
55160,3.5
55161,23.4
55162,23.0
55163,3.7
55164,25.2
55165,6.5
55166,6.2
55167,25.3
55168,5.2
55169,5.0
55170,4.8
55171,4.3
55172,4.8
55173,4.8
55174,4.9
55175,4.9
55176,5.0
55177,5.2
55178,5.1
55179,4.9
55180,23.8
55181,4.6
55182,23.7
55183,23.6
55184,4.3
55185,4.1
55186,3.7
55187,2.8
55188,1.0
55189,0.3
55190,0.8
55191,1.9
55192,2.5
55193,1.2
55194,1.7
55195,2.6
55196,0.6
55197,1.6
55198,2.0
55199,2.2
55200,21.5
55201,2.5
55202,2.7
55203,21.3
55204,1.6
55205,1.6
55206,2.3
55207,3.5
55208,22.9
55209,3.3
55210,2.9
55211,3.3
55212,3.9
55213,3.8
55214,22.7
55215,3.3
55216,2.8
55217,2.3
55218,2.3
55219,2.3
55220,1.1
55221,-0.3
55222,-0.2
55223,1.2
55224,1.4
55225,1.8
55226,1.8
55227,1.9
55228,1.9
55229,1.5
55230,20.5
55231,1.2
55232,0.8
55233,0.8
55234,1.5
55235,2.9
55236,4.3
55237,3.3
55238,1.9
55239,1.2
55240,19.9
55241,-0.3
55242,-0.6
55243,-1.3
55244,-1.7
55245,-2.1
55246,-2.0
55247,-2.0
55248,-2.0
55249,18.3
55250,-0.8
55251,-1.0
55252,-1.4
55253,-1.6
55254,-1.9
55255,-2.1
55256,-2.2
55257,-1.7
55258,-0.9
55259,18.9
55260,-0.2
55261,19.7
55262,20.8
55263,1.7
55264,1.1
55265,0.7
55266,-0.2
55267,-1.1
55268,-1.4
55269,-1.3
55270,-1.2
55271,17.8
55272,-1.5
55273,-1.8
55274,-1.9
55275,-2.2
55276,-2.4
55277,-2.2
55278,-2.2
55279,-2.5
55280,-2.4
55281,-2.5
55282,-2.0
55283,-1.3
55284,-0.5
55285,0.1
55286,18.7
55287,-0.4
55288,-1.2
55289,-1.5
55290,17.7
55291,-2.0
55292,-2.1
55293,-2.5
55294,-2.7
55295,-2.9
55296,-3.3
55297,16.4
55298,-2.5
55299,-2.1
55300,-2.5
55301,16.6
55302,-2.8
55303,16.5
55304,-3.3
55305,-3.5
55306,-2.3
55307,18.0
55308,-0.3
55309,0.8
55310,1.8
55311,19.8
55312,0.0
55313,-0.8
55314,-1.5
55315,-2.0
55316,-2.6
55317,-2.8
55318,-3.0
55319,-3.3
55320,-3.5
55321,-3.6
55322,-3.4
55323,-3.6
55324,-3.6
55325,-3.5
55326,-3.6
55327,-3.8
55328,-3.8
55329,15.5
55330,15.8
55331,-3.5
55332,-3.2
55333,-3.1
55334,-3.2
55335,16.4
55336,16.6
55337,-2.7
55338,-2.7
55339,-2.9
55340,-3.1
55341,-3.2
55342,-3.2
55343,-3.5
55344,15.6
55345,-3.8
55346,-4.0
55347,-4.1
55348,-4.3
55349,-4.7
55350,-4.8
55351,-5.1
55352,13.9
55353,-5.6
55354,-5.6
55355,-5.5
55356,-5.4
55357,-5.2
55358,14.7
55359,-4.2
55360,-4.0
55361,-4.2
55362,-4.1
55363,-4.1
55364,15.2
55365,-4.2
55366,-4.2
55367,-3.9
55368,-4.1
55369,-5.2
55370,-5.2
55371,-5.2
55372,-5.9
55373,13.0
55374,13.3
55375,13.2
55376,-5.9
55377,-5.4
55378,-4.3
55379,-3.3
55380,-2.6
55381,17.8
55382,-1.2
55383,-1.5
55384,-1.0
55385,-2.0
55386,-2.3
55387,17.0
55388,-2.1
55389,16.6
55390,16.7
55391,-3.2
55392,-3.5
55393,-3.5
55394,16.3
55395,-2.7
55396,-2.5
55397,-2.3
55398,-1.9
55399,-1.7
55400,-1.5
55401,-1.1
55402,-0.6
55403,1.2
55404,22.0
55405,2.1
55406,1.8
55407,21.2
55408,1.5
55409,1.3
55410,0.5
55411,19.9
55412,-0.3
55413,-1.1
55414,-0.8
55415,-1.2
55416,-1.9
55417,-1.6
55418,-1.2
55419,-1.5
55420,-1.1
55421,18.3
55422,-1.1
55423,-1.0
55424,18.5
55425,-0.8
55426,-0.7
55427,18.6
55428,-0.2
55429,0.0
55430,-0.2
55431,-0.5
55432,-0.5
55433,-0.8
55434,-1.5
55435,-1.6
55436,-1.8
55437,-2.2
55438,-2.5
55439,16.9
55440,-2.3
55441,-2.3
55442,16.9
55443,-2.6
55444,-2.7
55445,-3.1
55446,-3.4
55447,-3.8
55448,-3.7
55449,15.4
55450,-3.9
55451,-3.0
55452,-2.2
55453,0.4
55454,-0.8
55455,17.0
55456,-2.3
55457,-2.2
55458,16.7
55459,-3.2
55460,16.1
55461,-3.3
55462,-3.5
55463,-3.4
55464,15.8
55465,-3.8
55466,-4.3
55467,-4.7
55468,-4.6
55469,-5.0
55470,-6.4
55471,-6.3
55472,-6.6
55473,-6.3
55474,-4.1
55475,-2.2
55476,18.6
55477,0.7
55478,0.0
55479,0.7
55480,0.0
55481,-1.0
55482,-2.4
55483,15.9
55484,15.5
55485,-4.8
55486,-5.0
55487,-4.5
55488,-3.6
55489,-4.2
55490,-3.4
55491,-3.6
55492,-3.1
55493,-3.2
55494,16.4
55495,-2.2
55496,-2.8
55497,-3.1
55498,-1.9
55499,3.1
55500,23.4
55501,0.7
55502,19.1
55503,0.9
55504,0.6
55505,18.9
55506,-2.4
55507,-3.2
55508,-3.1
55509,16.1
55510,-3.2
55511,-3.4
55512,-2.9
55513,-2.1
55514,-2.3
55515,-2.2
55516,-3.2
55517,-3.3
55518,-3.4
55519,15.4
55520,-3.4
55521,-3.3
55522,-3.2
55523,-3.2
55524,-3.0
55525,16.6
55526,16.5
55527,-3.3
55528,-4.2
55529,-4.3
55530,-4.3
55531,-4.7
55532,-4.5
55533,-4.7
55534,-4.8
55535,14.3
55536,-4.5
55537,-4.3
55538,-4.2
55539,15.5
55540,-3.4
55541,-3.2
55542,-3.1
55543,-3.0
55544,-2.8
55545,-2.7
55546,-2.8
55547,-2.6
55548,-2.5
55549,-2.1
55550,-2.2
55551,17.5
55552,-2.0
55553,-2.4
55554,16.8
55555,-2.6
55556,-2.7
55557,-2.7
55558,-3.1
55559,-3.4
55560,16.2
55561,-2.9
55562,-2.7
55563,-3.3
55564,-3.3
55565,-3.6
55566,15.6
55567,-3.4
55568,-3.1
55569,-3.1
55570,-1.9
55571,0.4
55572,0.5
55573,0.9
55574,1.3
55575,0.6
55576,19.2
55577,18.2
55578,-3.1
55579,15.9
55580,16.0
55581,-2.6
55582,-1.8
55583,-1.6
55584,-1.2
55585,18.0
55586,-1.8
55587,-2.5
55588,-2.3
55589,16.5
55590,-3.0
55591,16.9
55592,17.0
55593,-2.4
55594,17.1
55595,-0.8
55596,-0.4
55597,-0.5
55598,-1.3
55599,17.8
55600,17.9
55601,-1.8
55602,-2.7
55603,-3.1
55604,-3.2
55605,-3.1
55606,16.3
55607,-3.0
55608,-2.7
55609,-2.8
55610,-3.2
55611,-3.0
55612,-3.3
55613,15.9
55614,-3.8
55615,-3.6
55616,15.0
55617,-2.8
55618,-1.2
55619,-1.2
55620,-0.2
55621,19.3
55622,0.0
55623,-1.7
55624,-1.0
55625,-1.5
55626,-1.9
55627,-2.3
55628,16.4
55629,-3.2
55630,-3.0
55631,-2.8
55632,-2.9
55633,-3.1
55634,-2.5
55635,-3.1
55636,-3.0
55637,-2.5
55638,-2.6
55639,16.5
55640,-2.5
55641,-2.6
55642,17.4
55643,-0.3
55644,-0.2
55645,19.8
55646,0.2
55647,0.6
55648,1.1
55649,19.2
55650,0.3
55651,-0.2
55652,-0.9
55653,-0.7
55654,-0.2
55655,18.6
55656,-0.4
55657,-0.8
55658,-1.1
55659,-1.0
55660,18.8
55661,-0.8
55662,-0.8
55663,-0.3
55664,0.9
55665,1.3
55666,20.5
55667,1.1
55668,1.3
55669,2.0
55670,1.9
55671,2.6
55672,23.8
55673,3.6
55674,1.4
55675,-0.3
55676,-0.9
55677,-0.8
55678,-0.8
55679,-0.7
55680,-0.5
55681,-0.5
55682,17.9
55683,-1.5
55684,18.0
55685,-0.4
55686,-0.7
55687,-1.3
55688,18.6
55689,-1.0
55690,20.0
55691,1.5
55692,1.6
55693,2.5
55694,1.6
55695,1.1
55696,1.7
55697,1.1
55698,-0.2
55699,18.0
55700,-2.5
55701,-1.8
55702,-1.4
55703,-1.6
55704,-1.5
55705,-1.6
55706,17.6
55707,-2.2
55708,-2.3
55709,-2.5
55710,-2.4
55711,-2.8
55712,-3.1
55713,-3.0
55714,16.5
55715,16.8
55716,-1.1
55717,-0.7
55718,-0.7
55719,-0.7
55720,-0.8
55721,-1.2
55722,-1.8
55723,-2.6
55724,-3.5
55725,-4.0
55726,15.1
55727,-4.1
55728,-3.8
55729,-3.8
55730,15.3
55731,-3.9
55732,-4.0
55733,14.5
55734,-5.4
55735,14.2
55736,-5.1
55737,14.6
55738,-4.1
55739,-2.7
55740,-1.8
55741,17.4
55742,-1.9
55743,-1.7
55744,17.5
55745,-2.0
55746,-3.0
55747,15.6
55748,-3.8
55749,-3.4
55750,16.3
55751,16.1
55752,-3.8
55753,-3.7
55754,-3.7
55755,15.4
55756,-4.0
55757,-4.2
55758,-4.1
55759,-4.3
55760,-4.6
55761,-4.5
55762,-4.7
55763,14.1
55764,14.7
55765,-3.7
55766,-3.5
55767,-3.3
55768,-3.4
55769,-3.7
55770,-4.0
55771,-4.4
55772,-4.7
55773,-4.9
55774,14.5
55775,-4.9
55776,-4.8
55777,14.4
55778,14.2
55779,-4.6
55780,-4.7
55781,-4.7
55782,14.4
55783,-4.9
55784,-5.3
55785,-5.8
55786,-4.5
55787,-3.4
55788,-2.1
55789,-1.5
55790,-1.6
55791,-1.2
55792,-0.6
55793,-0.9
55794,-1.1
55795,17.5
55796,-2.6
55797,-2.4
55798,-2.6
55799,-2.9
55800,-2.8
55801,-2.6
55802,17.0
55803,-1.9
55804,-1.4
55805,17.9
55806,17.9
55807,-1.3
55808,-1.1
55809,-1.6
55810,18.0
55811,-0.8
55812,-0.4
55813,0.1
55814,1.6
55815,2.5
55816,3.1
55817,2.3
55818,1.8
55819,1.8
55820,20.9
55821,21.2
55822,2.0
55823,1.9
55824,20.3
55825,0.0
55826,19.4
55827,19.2
55828,19.3
55829,-0.5
55830,-0.5
55831,-0.6
55832,-0.8
55833,-0.8
55834,-0.2
55835,0.5
55836,20.3
55837,0.8
55838,1.4
55839,2.1
55840,2.0
55841,1.9
55842,1.6
55843,1.5
55844,1.6
55845,2.0
55846,2.1
55847,1.4
55848,0.9
55849,1.0
55850,19.9
55851,0.0
55852,-0.2
55853,-0.2
55854,-0.2
55855,-0.2
55856,19.5
55857,-0.1
55858,0.4
55859,0.4
55860,0.8
55861,1.2
55862,1.6
55863,2.1
55864,2.3
55865,21.9
55866,2.4
55867,1.9
55868,1.5
55869,1.1
55870,1.3
55871,1.2
55872,1.5
55873,1.0
55874,1.5
55875,2.4
55876,2.5
55877,2.7
55878,21.7
55879,20.8
55880,2.1
55881,2.5
55882,3.8
55883,23.7
55884,5.5
55885,5.0
55886,5.9
55887,7.1
55888,25.9
55889,6.0
55890,2.5
55891,1.7
55892,21.4
55893,19.9
55894,19.1
55895,19.1
55896,0.0
55897,-0.3
55898,0.3
55899,0.4
55900,0.5
55901,0.1
55902,0.0
55903,-0.2
55904,-0.3
55905,-0.2
55906,0.3
55907,20.6
55908,2.1
55909,3.3
55910,21.3
55911,2.5
55912,1.4
55913,20.6
55914,0.3
55915,-0.7
55916,-1.0
55917,-1.8
55918,-2.6
55919,18.5
55920,-0.2
55921,-0.3
55922,18.1
55923,-2.0
55924,-1.6
55925,19.4
55926,0.4
55927,-0.3
55928,-0.9
55929,-0.5
55930,1.0
55931,2.0
55932,1.3
55933,2.8
55934,1.8
55935,1.4
55936,2.0
55937,0.2
55938,0.2
55939,-0.2
55940,-0.4
55941,-0.4
55942,-0.6
55943,-0.7
55944,-1.4
55945,17.6
55946,17.9
55947,16.5
55948,-3.1
55949,15.1
55950,-3.6
55951,-4.2
55952,-3.9
55953,-4.3
55954,-3.3
55955,-1.4
55956,-0.5
55957,0.9
55958,21.4
55959,1.8
55960,2.5
55961,20.2
